,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,valence,tempo,duration_ms,time_signature,track_name,artist_name,most_common_genre,min_lyrics_sentiment,max_lyrics_sentiment,avg_lyrics_sentiment
485,0.38799999999999996,0.10800000000000001,4,-14.542,0,0.0328,0.943,0.0277,0.203,82.59100000000001,154547,3,"Te Quiero, Te Espero",Arco Iris,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
486,0.485,0.10800000000000001,7,-12.966,0,0.0382,0.914,3.3100000000000005e-05,0.14400000000000002,104.476,38933,3,Luli,Arco Iris,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
487,0.45799999999999996,0.311,9,-10.745999999999999,1,0.0364,0.8109999999999999,0.00109,0.19399999999999998,64.767,240587,3,Cancion de Cuna para el Niño Astronauta,Arco Iris,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
488,0.501,0.33,4,-9.241,0,0.0266,0.6970000000000001,1.6e-05,0.531,92.537,115040,4,Y una Flor (El Pastito),Arco Iris,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
489,0.439,0.753,2,-8.149,1,0.0673,0.0721,0.6509999999999999,0.29100000000000004,164.635,340520,4,Tiempo,Arco Iris,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
490,0.44299999999999995,0.62,11,-8.52,0,0.107,0.17600000000000002,0.0359,0.149,91.613,716093,4,Y Ahora Soy,Arco Iris,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
491,0.389,0.278,3,-9.368,1,0.0395,0.943,0.0418,0.313,99.834,202507,3,El Día Que Me Quieras,Carlos Gardel,nueva cancion,0.7275000214576721,0.05550000071525574,0.4949
492,0.5,0.603,7,-8.818,0,0.0486,0.885,1.68e-06,0.773,120.53299999999999,164989,4,Guapo Y Varon,Julio Sosa,nueva cancion,0.5047000050544739,0.5047000050544739,0.5047
493,0.8109999999999999,0.941,4,-3.068,0,0.0516,0.5489999999999999,8.41e-06,0.961,130.083,195653,4,Las Avispas,Juan Luis Guerra 4.40,latin,0.5047000050544739,0.5047000050544739,0.5047
494,0.14800000000000002,0.16699999999999998,4,-18.586,0,0.0363,0.591,0.742,0.0377,67.905,247553,3,Piel,Arca,dance pop,0.5077999830245972,0.0210999995470047,0.4301
495,0.583,0.409,6,-15.925999999999998,0,0.392,0.802,0.24,0.18600000000000003,89.887,394121,4,No,Nicolas Jaar,downtempo,0.5103999972343445,0.0,0.4581
496,0.696,0.7040000000000001,4,-6.32,1,0.0395,0.337,7.53e-05,0.736,124.99799999999999,202707,4,Microdancing,Babasónicos,argentine rock,0.9713000059127808,0.0,0.4973
497,0.774,0.653,2,-4.303999999999999,1,0.0361,0.107,0.0,0.845,95.009,209723,4,Frijolero,Molotov,rock en espanol,0.9948999881744385,0.0019000000320374966,0.4866
498,0.62,0.7140000000000001,0,-9.859,1,0.0489,0.0505,0.0,0.9309999999999999,172.75599999999997,159880,3,Sobredosis de Chamamé,Amboé,chamame,0.5047000050544739,0.5047000050544739,0.5047
499,0.56,0.922,7,-5.184,1,0.0638,0.0833,0.0,0.856,149.79,180720,4,De Más,Cadena Perpetua,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
500,0.502,0.978,4,-2.492,1,0.0452,7.48e-05,0.0,0.6579999999999999,104.43799999999999,174080,4,Aeropuerto,2 minutos,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
501,0.42100000000000004,0.907,4,-4.422,1,0.0476,0.0167,6.55e-05,0.6679999999999999,156.023,229747,4,Setentista,Attaque 77,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
502,0.41700000000000004,0.845,7,-5.421,1,0.111,0.0601,0.0,0.436,200.072,185693,4,Algo Personal,Cadena Perpetua,argentine rock,0.717199981212616,0.00039999998989515007,0.4126
503,0.261,0.935,0,-3.3710000000000004,1,0.0688,0.00176,0.0,0.74,166.72400000000002,161960,3,Tema De Adrian,2 minutos,argentine rock,0.9337000250816345,0.289900004863739,0.5077
504,0.47100000000000003,0.78,11,-3.9410000000000003,1,0.028999999999999998,0.217,1.7899999999999998e-05,0.521,93.969,287227,4,Justo Que Te Vas,Ricardo Iorio,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
505,0.201,0.885,10,-2.823,0,0.0515,0.0197,0.0,0.43799999999999994,184.109,167985,4,Tanto amor,Massacre,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
506,0.508,0.6970000000000001,7,-12.047,1,0.0433,0.0525,0.0028399999999999996,0.8390000000000001,149.618,158947,4,Kanishka,Los Brujos,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
507,0.561,0.972,0,-3.761,0,0.0822,0.000164,2.51e-05,0.382,108.98100000000001,237467,4,Sacate la Mierda,Carajo,argentine rock,0.52920001745224,0.0,0.4314
508,0.28,0.9690000000000001,2,-3.1039999999999996,1,0.106,0.00554,0.0,0.57,191.111,132720,4,Si Yo Soy Asi,Flema,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
509,0.42100000000000004,0.9590000000000001,9,-3.324,0,0.154,0.0139,0.0,0.5920000000000001,175.9,342480,4,Fatal Destino,Bulldog,argentine rock,0.9824000000953674,0.00019999999494757503,0.4064
510,0.34600000000000003,0.99,7,-3.592,1,0.10800000000000001,0.000168,8.51e-06,0.429,119.494,128760,4,Amor Suicida,2 minutos,argentine rock,0.5263000130653381,0.002199999988079071,0.4675
511,0.46799999999999997,0.894,2,-5.575,1,0.0605,0.0107,0.0,0.696,165.642,177840,4,Desde El Infierno,Cadena Perpetua,argentine rock,0.5358999967575073,0.009399999864399433,0.4529
512,0.281,0.8490000000000001,7,-4.857,1,0.0529,0.000801,0.0252,0.363,191.613,202533,4,¿Quién Soñó En Tu Almohada?,Expulsados,argentine punk,0.5047000050544739,0.5047000050544739,0.5047
513,0.386,0.903,4,-5.624,1,0.095,0.00035099999999999997,0.382,0.7390000000000001,174.81799999999998,281493,4,Mejor No Hablar de Ciertas Cosas,Sumo,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
514,0.488,0.958,11,-4.133,0,0.0722,0.0050100000000000006,3.0299999999999998e-05,0.7559999999999999,91.852,250107,4,Nene de Antes,Divididos,argentine rock,0.8163999915122986,0.000699999975040555,0.4462
515,0.53,0.9079999999999999,9,-4.648,0,0.244,0.0242,3.69e-06,0.145,180.016,242187,4,Para Vestirte Hoy,Catupecu Machu,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
516,0.289,0.8370000000000001,8,-3.284,1,0.0428,0.00671,2.59e-05,0.24,175.965,290613,4,La Octava Maravilla,Massacre,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
517,0.545,0.5870000000000001,7,-6.687,1,0.0294,0.000174,0.0,0.517,144.564,165160,4,Vida Modelo,Juana La Loca,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
518,0.496,0.955,10,-3.628,0,0.0504,0.00122,8.499999999999999e-05,0.39799999999999996,130.942,251400,4,Plan B: Anhelo De Satisfacción,Catupecu Machu,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
519,0.514,0.972,2,-2.948,1,0.05,0.0006230000000000001,1.4499999999999998e-05,0.431,76.02600000000001,178427,4,Ventana,Cielo Razzo,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
520,0.499,0.877,5,-4.938,0,0.0302,0.00041500000000000006,0.00244,0.442,127.911,235867,4,La Reina de Marte,Massacre,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
521,0.415,0.883,9,-11.702,1,0.0679,0.24100000000000002,0.0237,0.486,119.199,163627,4,La Bomba,Los Brujos,argentine rock,0.9876000285148621,0.0,0.382
522,0.672,0.37,5,-9.917,1,0.0272,0.0045899999999999995,0.0945,0.609,129.791,267699,3,Fantasmas,Julio y Agosto,argentine indie,0.5047000050544739,0.5047000050544739,0.5047
523,0.6409999999999999,0.6759999999999999,5,-5.627000000000001,0,0.0351,0.326,0.0,0.461,89.991,249933,4,Toco Y Me Voy,Bersuit Vergarabat,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
524,0.439,0.9940000000000001,4,-5.053999999999999,0,0.231,0.000258,0.006220000000000001,0.0377,99.76700000000001,266000,3,Cautivo,Sobre Tus Cenizas,argentine metal,0.5047000050544739,0.5047000050544739,0.5047
525,0.725,0.892,4,-4.481,0,0.0981,0.18100000000000002,2.99e-06,0.8490000000000001,155.32299999999998,233607,4,T'una Papita,Los Kjarkas,charango,0.5047000050544739,0.5047000050544739,0.5047
526,0.675,0.47700000000000004,3,-9.929,1,0.0455,0.473,0.0,0.852,156.559,214756,4,Celia,Incas de Oro,nan,0.5047000050544739,0.5047000050544739,0.5047
527,0.715,0.659,0,-3.508,1,0.0341,0.557,0.0,0.6729999999999999,99.431,170812,4,Resultó Vegetariano,Paquita La Del Barrio,grupera,0.5047000050544739,0.5047000050544739,0.5047
528,0.655,0.522,0,-3.639,1,0.0312,0.603,0.0,0.83,135.976,174185,4,Tu Última Parada,Paquita La Del Barrio,grupera,0.5047000050544739,0.5047000050544739,0.5047
529,0.768,0.495,4,-4.126,1,0.0337,0.449,0.0,0.677,118.066,201584,4,Compadre Agarra la Onda,Paquita La Del Barrio,grupera,0.5047000050544739,0.5047000050544739,0.5047
530,0.669,0.703,10,-3.364,1,0.031,0.684,0.0,0.946,103.936,156639,4,Sigue Tu Vida,Paquita La Del Barrio,grupera,0.5047000050544739,0.5047000050544739,0.5047
531,0.583,0.731,9,-6.18,0,0.0271,0.0107,0.0136,0.446,149.987,267600,4,Eres,Café Tacvba,rock en espanol,0.8288999795913696,0.0,0.3929
532,0.748,0.835,7,-5.731,1,0.0351,0.0854,1.97e-06,0.8959999999999999,142.942,212000,4,La ingrata,Café Tacvba,rock en espanol,0.8356999754905701,9.999999747378752e-05,0.4672
533,0.77,0.585,0,-8.06,1,0.0285,0.3,0.0,0.912,116.994,193373,4,Andar Conmigo,Julieta Venegas,rock en espanol,0.5105999708175659,0.01119999960064888,0.4251
534,0.634,0.649,11,-6.056,1,0.0255,0.138,0.0,0.491,111.03,205413,4,Limón y Sal,Julieta Venegas,rock en espanol,0.5498999953269958,0.018200000748038292,0.4855
535,0.575,0.679,2,-3.845,1,0.0278,0.0664,0.0,0.601,107.87799999999999,187520,3,Me Voy,Julieta Venegas,rock en espanol,0.5544999837875366,0.07779999822378159,0.4848
536,0.762,0.745,5,-7.426,1,0.0442,0.20199999999999999,3.05e-05,0.804,143.965,239227,4,Lento,Julieta Venegas,rock en espanol,0.7073000073432922,0.00570000009611249,0.4627
537,0.7,0.9670000000000001,8,-3.4619999999999997,0,0.0463,0.073,0.0,0.9620000000000001,136.045,217427,4,Torero,Chayanne,latin,0.9312999844551086,0.0,0.5011
538,0.34299999999999997,0.425,0,-5.5889999999999995,1,0.0288,0.612,5.13e-06,0.408,154.267,156867,3,Hermoso Cariño,Vicente Fernández,grupera,0.9817000031471252,0.0,0.4906
539,0.40700000000000003,0.33399999999999996,0,-6.6610000000000005,1,0.0628,0.529,0.0,0.47100000000000003,84.941,195373,4,Aca Entre Nos,Vicente Fernández,grupera,0.5054000020027161,0.0006000000284984708,0.4738
540,0.355,0.35100000000000003,9,-9.513,1,0.0455,0.39,0.00257,0.47100000000000003,164.933,179397,4,Volver Volver,Vicente Fernández,grupera,0.8629000186920166,9.999999747378752e-05,0.5297
541,0.409,0.27699999999999997,0,-10.276,1,0.0421,0.63,0.0,0.534,80.062,170107,4,La Diferencia,Vicente Fernández,grupera,0.9836000204086304,0.0003000000142492354,0.4602
542,0.528,0.302,5,-9.577,0,0.0674,0.552,5.2000000000000004e-05,0.616,140.963,193333,3,Mujeres Divinas,Vicente Fernández,grupera,0.6456999778747559,0.0,0.4245
543,0.6509999999999999,0.894,6,-4.843,1,0.0317,0.0706,0.0,0.561,144.95,236565,4,Puedes Contar Conmigo,La Oreja de Van Gogh,latin,0.5194000005722046,0.0,0.3701
544,0.593,0.893,0,-4.047,1,0.0349,0.38,0.000603,0.643,145.029,223000,4,20 de Enero,La Oreja de Van Gogh,latin,0.6758000254631042,0.00930000003427267,0.4083
545,0.7829999999999999,0.685,9,-5.008,1,0.0271,0.627,3.49e-06,0.54,107.01,236333,4,Rosas,La Oreja de Van Gogh,latin,0.9322999715805054,0.0,0.4507
546,0.5760000000000001,0.757,11,-5.0569999999999995,1,0.043,0.486,0.0,0.586,155.856,188800,4,Deseos de Cosas Imposibles,La Oreja de Van Gogh,latin,0.930899977684021,0.0,0.4689
547,0.6859999999999999,0.8190000000000001,1,-4.947,1,0.0345,0.16899999999999998,0.0,0.843,100.95200000000001,197184,4,Geografía,La Oreja de Van Gogh,latin,0.9581999778747559,0.003599999938160181,0.4969
548,0.5489999999999999,0.863,4,-4.313,0,0.0389,0.491,0.0,0.402,145.975,217850,4,Un Mundo Mejor,La Oreja de Van Gogh,latin,0.748199999332428,0.0010999999940395355,0.4134
549,0.629,0.45899999999999996,0,-6.731,1,0.0523,0.478,0.0,0.7559999999999999,165.972,201053,4,Tu y Yo,La Oreja de Van Gogh,latin,0.5271999835968018,0.000699999975040555,0.4625
550,0.57,0.6459999999999999,4,-5.314,1,0.0253,0.309,0.0,0.23399999999999999,109.975,245296,4,La Esperanza Debida,La Oreja de Van Gogh,latin,0.9318000078201294,0.009399999864399433,0.4878
551,0.49200000000000005,0.759,11,-4.623,0,0.044000000000000004,0.397,0.0,0.6709999999999999,179.958,190450,4,Vestido Azul,La Oreja de Van Gogh,latin,0.7523000240325928,9.999999747378752e-05,0.4282
552,0.639,0.65,7,-5.0489999999999995,1,0.0379,0.442,1.47e-06,0.745,129.966,227091,4,Adios,La Oreja de Van Gogh,latin,0.769599974155426,0.0006000000284984708,0.438
553,0.711,0.623,7,-5.118,1,0.0433,0.278,1.9699999999999998e-05,0.546,139.98,214227,4,Perdóname,La Oreja de Van Gogh,latin,0.5110999941825867,0.0,0.4464
554,0.7140000000000001,0.742,3,-4.393,1,0.0272,0.7290000000000001,0.0,0.267,95.975,232147,4,La Paz de Tus Ojos,La Oreja de Van Gogh,latin,0.9639999866485596,0.0,0.4659
555,0.537,0.7879999999999999,1,-3.668,1,0.0362,0.434,0.0,0.499,151.90200000000002,204150,4,Nadie Como Tú,La Oreja de Van Gogh,latin,0.6425999999046326,0.0,0.3812
556,0.47200000000000003,0.494,2,-6.91,1,0.0261,0.41700000000000004,0.0,0.42700000000000005,185.845,224413,3,Historia de un Sueño,La Oreja de Van Gogh,latin,0.5047000050544739,0.5047000050544739,0.5047
557,0.855,0.649,9,-9.202,0,0.0295,0.187,0.0412,0.556,110.00299999999999,184413,4,Bonustrack,La Oreja de Van Gogh,latin,0.5047000050544739,0.5047000050544739,0.5047
558,0.6709999999999999,0.8170000000000001,6,-12.107000000000001,0,0.0569,0.415,0.00023500000000000002,0.938,119.54899999999999,203333,4,Bamboléo,Gipsy Kings,rumba,0.9190999865531921,0.023000000044703484,0.4905
559,0.775,0.722,7,-13.042,1,0.0906,0.442,0.0,0.889,119.39,224507,4,Baila Me,Gipsy Kings,rumba,0.5055000185966492,0.026399999856948853,0.477
560,0.698,0.81,2,-8.856,1,0.0977,0.0864,0.00256,0.569,106.51100000000001,209507,4,Que La D.E.A. No Me Vea (Yapa),Atajo,bolivian rock,0.5047000050544739,0.5047000050544739,0.5047
561,0.5,0.745,0,-7.922999999999999,1,0.0538,0.305,0.0,0.598,139.27200000000002,208907,4,Amor Infiel,La Barra,cuarteto,0.6452000141143799,0.025699999183416367,0.4503
562,0.462,0.797,9,-7.579,1,0.159,0.596,1.05e-06,0.693,188.178,194920,4,Un Millón de Rosas,La Barra,cuarteto,0.8087000250816345,0.0,0.477
563,0.68,0.6609999999999999,0,-11.285,0,0.0666,0.113,0.0,0.841,143.35299999999998,245000,4,La Carta,La Barra,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
564,0.455,0.625,7,-7.082999999999999,1,0.0342,0.29100000000000004,0.0,0.42100000000000004,79.605,236800,4,Hasta el Otro Carnaval,Los Tekis,folklore argentino,0.5047000050544739,0.5047000050544739,0.5047
565,0.5720000000000001,0.531,6,-8.082,0,0.0258,0.133,1.11e-06,0.36200000000000004,77.003,225573,4,Hoy,Los Huayra,folklore argentino,0.6370999813079834,9.999999747378752e-05,0.4365
566,0.607,0.581,2,-7.667000000000001,1,0.0545,0.35100000000000003,0.0,0.615,75.096,263720,4,Arde la Ciudad,Los Tekis,folklore argentino,0.5047000050544739,0.5047000050544739,0.5047
567,0.7070000000000001,0.708,0,-8.186,1,0.0266,0.512,0.0,0.8059999999999999,125.934,209293,4,Aventura (feat. Marcela Morelo),Abel Pintos,argentine rock,0.6169000267982483,0.07360000163316727,0.4619
568,0.364,0.59,1,-6.686,0,0.043,0.5479999999999999,0.0,0.446,81.311,258827,4,La Noche Sin Tí,Los Huayra,folklore argentino,0.5047000050544739,0.5047000050544739,0.5047
569,0.43700000000000006,0.155,0,-15.078,1,0.0325,0.6559999999999999,6.57e-05,0.35200000000000004,82.03299999999999,185933,4,A Primera Vista,Pedro Aznar,argentine rock,0.897599995136261,0.0,0.5022
570,0.633,0.7340000000000001,6,-5.1579999999999995,1,0.0277,0.0104,0.0,0.945,150.05700000000002,195581,4,Razón,Los Caligaris,argentine rock,0.5310999751091003,0.0,0.453
571,0.564,0.966,7,-4.184,1,0.0811,0.0181,0.0,0.92,163.047,191461,4,Kilómetros,Los Caligaris,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
572,0.588,0.899,6,-4.923,0,0.0419,0.37799999999999995,0.000627,0.879,149.062,262067,4,Quereme Así,Los Caligaris,argentine rock,0.8694000244140625,0.001500000013038516,0.4387
573,0.41200000000000003,0.86,1,-5.874,1,0.17800000000000002,0.049,0.0,0.41200000000000003,155.002,263168,4,Añejo W - Vivo,Los Caligaris,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
574,0.414,0.408,0,-9.825,1,0.0291,0.188,0.0,0.272,126.81299999999999,264467,3,No Necesito Nada,No Te Va Gustar,rock en espanol,0.5953999757766724,0.01889999955892563,0.4504
575,0.7809999999999999,0.419,9,-5.779,0,0.0322,0.16,0.0,0.8140000000000001,83.959,244920,4,Tú Sin Mí,Dread Mar I,argentine rock,0.5048999786376953,0.0,0.2855
576,0.675,0.7709999999999999,8,-5.062,1,0.0282,0.127,6.16e-06,0.619,132.03799999999998,299960,4,Traicionero,La Beriso,argentine rock,0.5188999772071838,0.03629999980330467,0.459
577,0.637,0.601,11,-6.205,0,0.0261,0.486,0.000204,0.607,139.989,186307,4,Ese Maldito Momento,No Te Va Gustar,rock en espanol,0.5092999935150146,0.0,0.4134
578,0.789,0.44799999999999995,0,-7.513999999999999,1,0.0441,0.126,0.0,0.727,145.997,248467,4,Decide Tú,Dread Mar I,argentine rock,0.7389000058174133,0.0,0.4824
579,0.581,0.293,7,-10.918,1,0.038,0.802,0.0,0.364,127.162,272240,3,Zamba y Acuarela,Raly Barrionuevo,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
580,0.643,0.7170000000000001,9,-6.61,1,0.0259,0.0266,0.00358,0.76,133.968,190640,4,Creo Que Me Enamoré,Vicentico,argentine rock,0.6297000050544739,0.0005000000237487257,0.4614
581,0.638,0.7859999999999999,9,-5.297000000000001,1,0.0278,0.0639,0.000123,0.574,123.978,276560,4,Insisto,Ciro y los Persas,argentine rock,0.5583000183105469,0.012199999764561653,0.4175
582,0.691,0.465,2,-9.04,1,0.0601,0.0223,0.00149,0.905,167.984,266133,4,Verte Reír,No Te Va Gustar,rock en espanol,0.5054000020027161,0.0,0.4451
583,0.537,0.758,3,-3.895,1,0.0353,0.0069900000000000006,0.0,0.6579999999999999,147.02700000000002,274320,4,Ella,La Beriso,argentine rock,0.7379000186920166,0.00039999998989515007,0.4022
584,0.532,0.884,7,-4.941,1,0.0398,0.14800000000000002,6.76e-06,0.7809999999999999,128.07399999999998,235560,4,Te quiero igual,Andrés Calamaro,argentine rock,0.5076000094413757,0.13379999995231628,0.4648
585,0.6759999999999999,0.731,9,-5.252999999999999,1,0.0368,0.0438,1.26e-05,0.812,150.151,233268,4,Runaway,Los Pericos,argentine rock,0.5296000242233276,0.002400000113993883,0.4622
586,0.715,0.594,4,-6.582999999999999,1,0.0366,0.826,0.0,0.534,121.96700000000001,194033,4,Un Rato de Amor - Acústico,Los Caligaris,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
587,0.7340000000000001,0.604,8,-5.916,1,0.0548,0.205,3.12e-06,0.927,84.965,279920,4,Bastará,Los Cafres,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
588,0.624,0.8420000000000001,1,-4.098,1,0.0361,0.00278,0.000525,0.929,141.892,226747,4,9 de Julio,Callejeros,argentine rock,0.5090000033378601,0.0005000000237487257,0.4365
589,0.569,0.809,9,-5.069,1,0.0265,0.0113,0.0,0.772,140.037,174521,4,Descontrolado,Jóvenes Pordioseros,argentine rock,0.5296000242233276,0.005100000184029341,0.4644
590,0.746,0.649,4,-6.272,0,0.0658,0.147,0.000612,0.851,92.012,183829,4,Un Mundo Mejor,Riddim,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
591,0.41100000000000003,0.9740000000000001,9,-4.351,0,0.11199999999999999,0.0215,0.0,0.716,152.672,247973,4,Imposible,Callejeros,argentine rock,0.5157999992370605,0.0,0.3753
592,0.611,0.8190000000000001,0,-6.4110000000000005,1,0.0344,0.0269,0.0,0.847,100.007,221827,4,Vienes y Te Vas,Los Tekis,folklore argentino,0.5091000199317932,0.01209999993443489,0.3969
593,0.552,0.799,2,-6.653,0,0.0471,0.0607,0.0,0.9440000000000001,84.9,209570,4,Perdiste,AHYRE,folclore salteno,0.5047000050544739,0.5047000050544739,0.5047
594,0.41600000000000004,0.552,7,-6.379,1,0.0349,0.245,0.0,0.20600000000000002,160.045,216661,4,Mientes,Ceibo,folklore nuevo argentino,0.5047000050544739,0.5047000050544739,0.5047
595,0.532,0.7759999999999999,9,-7.872999999999999,0,0.03,0.024,0.00041900000000000005,0.667,137.736,206200,4,Un Poco de Amor Francés,Patricio Rey y sus Redonditos de Ricota,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
596,0.537,0.7490000000000001,2,-6.335,1,0.0284,0.000611,0.525,0.7340000000000001,124.23200000000001,213067,4,De Música Ligera - Remasterizado 2007,Soda Stereo,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
597,0.636,0.593,4,-5.181,0,0.0567,0.303,1.4099999999999999e-05,0.742,145.972,237547,4,Campanas en la Noche,Los Tipitos,argentine rock,0.9470000267028809,0.000699999975040555,0.4375
598,0.512,0.845,9,-3.1639999999999997,1,0.0381,0.1,0.00035299999999999996,0.659,139.955,250173,4,Reyes de la Noche,Guasones,argentine rock,0.6083999872207642,9.999999747378752e-05,0.4623
599,0.71,0.787,9,-6.3,1,0.0279,0.0891,0.0,0.8740000000000001,118.00200000000001,260371,4,Nunca quise,Intoxicados,argentine rock,0.988099992275238,0.0,0.4417
600,0.49700000000000005,0.6509999999999999,0,-4.479,1,0.0277,0.0063100000000000005,0.0,0.519,139.817,267120,4,Arteria Ulnar,Té de Brujas,nan,0.5047000050544739,0.5047000050544739,0.5047
601,0.63,0.679,9,-4.423,0,0.0392,0.105,0.0,0.774,92.02,263933,4,La Soledad,Bersuit Vergarabat,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
