,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature,num_artists,track_name,genero,artist_name,most_common_genre
1329,0.587,0.904,4,-5.708,0,0.0498,0.11,0.0,0.431,0.837,148.43,0dQEvXJbkSufTV4Xdj2KTZ,spotify:track:0dQEvXJbkSufTV4Xdj2KTZ,199333,4,1,Antídoto,['cuarteto'],Sabroso,cuarteto
1330,0.542,0.909,6,-4.579,1,0.0833,0.423,1.64e-06,0.0785,0.717,151.125,3A4ChuctKaN8WO8CvF6QsY,spotify:track:3A4ChuctKaN8WO8CvF6QsY,240533,4,1,Maldita Hermosa,['cuarteto'],Sabroso,cuarteto
1331,0.651,0.822,4,-5.682,1,0.054,0.292,0.0,0.0991,0.771,146.105,2QGHMlCqgRnAyuzV8BzaCY,spotify:track:2QGHMlCqgRnAyuzV8BzaCY,258253,4,1,Y No Voy a Llorar,['cuarteto'],La Barra,cuarteto
1332,0.651,0.84,7,-6.312,0,0.0415,0.491,1.22e-06,0.101,0.617,144.158,4yJhnyg8EwIkm6WleQASiA,spotify:track:4yJhnyg8EwIkm6WleQASiA,233173,4,1,Ando Buscando un Amor,['cuarteto'],La Barra,cuarteto
1333,0.355,0.793,7,-8.162,0,0.0692,0.725,0.0,0.905,0.746,175.888,1nI3oJy2BIpsiO2uQtxGks,spotify:track:1nI3oJy2BIpsiO2uQtxGks,372693,4,1,Una Rosa Lo Sabe / Para Siempre,['cuarteto'],La Barra,cuarteto
1334,0.429,0.901,9,-6.464,0,0.253,0.231,6.96e-06,0.908,0.0985,139.897,474pMaVIG2Swf36P7uI44O,spotify:track:474pMaVIG2Swf36P7uI44O,286891,4,1,Así no te amará jamás,['cuarteto'],La Barra,cuarteto
1335,0.669,0.838,7,-6.457,1,0.0392,0.223,0.0,0.0474,0.845,146.002,6sFFotqkrHGpY5kJqk6PkT,spotify:track:6sFFotqkrHGpY5kJqk6PkT,252880,4,1,Sobreviviré,['cuarteto'],La Barra,cuarteto
1336,0.696,0.841,0,-6.488,0,0.132,0.169,0.0,0.728,0.728,136.891,19t0HxsLOJ6iHPJ4utkXuX,spotify:track:19t0HxsLOJ6iHPJ4utkXuX,210704,4,1,Noche de copas,['cuarteto'],La Barra,cuarteto
1337,0.48,0.862,9,-7.429,1,0.0658,0.603,1.99e-05,0.414,0.682,150.022,5uArbgykPSGv6SeAlVCiYk,spotify:track:5uArbgykPSGv6SeAlVCiYk,207067,4,1,Así Es Su Amor,['cuarteto'],La Barra,cuarteto
1338,0.568,0.78,9,-4.444,0,0.154,0.5,0.0,0.123,0.641,84.775,1GkYUYG1I5f9JhDFgVCrGV,spotify:track:1GkYUYG1I5f9JhDFgVCrGV,181562,4,2,Por Favor Me Siento Solo,"['cuarteto', 'cumbia pop']",La K'onga,cuarteto
1339,0.673,0.839,7,-5.261,1,0.0937,0.0263,5.9e-06,0.492,0.554,144.034,4Ujhgk8lJwdF2ydhBvfold,spotify:track:4Ujhgk8lJwdF2ydhBvfold,197120,4,1,Eran Dos Locos de Amor - En Vivo,['cuarteto'],La Barra,cuarteto
1340,0.562,0.859,9,-6.695,0,0.069,0.271,7.47e-06,0.452,0.376,142.007,4oxjBuS1xv7U6rDrxbQAqk,spotify:track:4oxjBuS1xv7U6rDrxbQAqk,239856,4,1,He vuelto por tí,['cuarteto'],La Barra,cuarteto
1341,0.4,0.869,7,-7.71,0,0.0872,0.565,1.28e-05,0.957,0.602,146.549,1flAC6B2nfwQB5fLgds3e4,spotify:track:1flAC6B2nfwQB5fLgds3e4,238773,4,1,Te Felicito,['cuarteto'],La Barra,cuarteto
1342,0.749,0.651,9,-8.461,0,0.0655,0.145,8.04e-06,0.0388,0.641,140.035,3eRNew4zigHJZW0tarHGjW,spotify:track:3eRNew4zigHJZW0tarHGjW,229173,4,1,"Ni Tú, Ni Yo",['cuarteto'],La Barra,cuarteto
1343,0.718,0.77,0,-8.128,0,0.06,0.491,0.0,0.0733,0.778,143.247,3EL51dSPPNjPR8kVwzvW7T,spotify:track:3EL51dSPPNjPR8kVwzvW7T,227800,4,1,Cómo Le Explico,['cuarteto'],La Barra,cuarteto
1344,0.679,0.838,4,-4.625,0,0.0469,0.22,0.0,0.162,0.813,158.006,2kjFekKKq3GX8v5buUGqnW,spotify:track:2kjFekKKq3GX8v5buUGqnW,278662,4,1,Tempestad,['cuarteto'],La Barra,cuarteto
1345,0.64,0.859,2,-8.137,1,0.0846,0.688,0.0,0.339,0.8,123.848,44K0HP3qHqxDZP4P6z9Hwk,spotify:track:44K0HP3qHqxDZP4P6z9Hwk,255680,4,1,Atrévete,['cuarteto'],La Barra,cuarteto
1346,0.377,0.761,7,-8.654,0,0.196,0.344,0.0,0.64,0.384,71.741,6dccoLwKr2WnCQXHhIMmHl,spotify:track:6dccoLwKr2WnCQXHhIMmHl,271253,4,1,La Fuerza Del Corazon - En Vivo,['cuarteto'],La Barra,cuarteto
1347,0.513,0.783,0,-6.832,1,0.12,0.364,1.76e-06,0.954,0.597,142.746,5Z5gIdr8aTHJm1oU9GOyND,spotify:track:5Z5gIdr8aTHJm1oU9GOyND,260080,4,1,Dime Que No (En Vivo),['cuarteto'],La Barra,cuarteto
1348,0.675,0.864,7,-3.31,1,0.048,0.485,0.0,0.848,0.835,146.084,2SvxZfHxnw7Pg9ut4wWkDx,spotify:track:2SvxZfHxnw7Pg9ut4wWkDx,220801,4,1,Salvaje,['cuarteto'],La Barra,cuarteto
1349,0.692,0.724,10,-8.078,0,0.0468,0.296,0.0,0.107,0.611,133.993,63F0fLgN8dMRlhWCRnbkyk,spotify:track:63F0fLgN8dMRlhWCRnbkyk,226417,4,1,Él no soy yo,['cuarteto'],La Barra,cuarteto
1350,0.61,0.833,10,-5.051,1,0.0702,0.838,0.0,0.157,0.8,141.962,7EOIk4dRHwdqrGgEua4Cxb,spotify:track:7EOIk4dRHwdqrGgEua4Cxb,226453,4,1,Si Tu Amor No Vuelve,['cuarteto'],La Barra,cuarteto
1351,0.727,0.797,7,-3.861,0,0.148,0.35,0.0,0.204,0.712,152.014,018X8GjcWk4TXoHpZKEsxd,spotify:track:018X8GjcWk4TXoHpZKEsxd,257738,4,1,Se nos fue el amor,['cuarteto'],La Barra,cuarteto
1352,0.586,0.809,0,-5.876,1,0.1,0.111,0.0,0.065,0.522,142.166,3QXXGbUio8WxktQ7pfUwys,spotify:track:3QXXGbUio8WxktQ7pfUwys,227307,4,1,No Quiero Que Te Vayas,['cuarteto'],La Barra,cuarteto
1353,0.697,0.373,6,-9.908,1,0.0283,0.7,0.000107,0.11,0.719,95.027,7luHVaCQGP7Df8jxiApPzY,spotify:track:7luHVaCQGP7Df8jxiApPzY,188559,4,1,Si Me Voy,"['argentine indie', 'argentine telepop', 'indie cordoba']",Salvapantallas,argentine indie
1354,0.67,0.364,10,-9.189,1,0.16,0.453,1.09e-05,0.0982,0.336,179.949,6X99UPXCpHWCih4OcZN9pg,spotify:track:6X99UPXCpHWCih4OcZN9pg,188661,4,2,Me Conecto (feat. Jorge Drexler),"['argentine indie', 'argentine telepop', 'indie cordoba']",Salvapantallas,argentine indie
1355,0.647,0.467,4,-9.166,1,0.0268,0.136,0.000229,0.142,0.661,112.008,2RPn20EH9VNyveo4CsvhKt,spotify:track:2RPn20EH9VNyveo4CsvhKt,221394,4,1,Vueltas,"['argentine indie', 'argentine telepop', 'indie cordoba']",Salvapantallas,argentine indie
1356,0.571,0.126,3,-15.669,1,0.0382,0.701,0.0,0.121,0.332,143.964,4MQGEeNOEzvhLgFK94Q9GL,spotify:track:4MQGEeNOEzvhLgFK94Q9GL,202500,4,1,Mil Mensajes,"['argentine indie', 'argentine telepop', 'indie cordoba']",Salvapantallas,argentine indie
1357,0.684,0.577,5,-8.373,1,0.0325,0.359,0.000378,0.103,0.713,126.987,5wUEqcq5hzjie5m8cnDu5n,spotify:track:5wUEqcq5hzjie5m8cnDu5n,166088,4,1,Canción para Soltar,"['argentine indie', 'argentine telepop', 'indie cordoba']",Salvapantallas,argentine indie
1358,0.721,0.318,9,-8.839,1,0.106,0.423,0.00211,0.118,0.428,83.062,0PIUMPLmzEAKBp3AHU5wzK,spotify:track:0PIUMPLmzEAKBp3AHU5wzK,170448,4,1,El Mirador,"['argentine indie', 'argentine telepop', 'indie cordoba']",Salvapantallas,argentine indie
1359,0.821,0.353,7,-10.561,1,0.401,0.0573,2.23e-06,0.105,0.809,172.025,1ARe9EUiFmgMwPv4ayKg6X,spotify:track:1ARe9EUiFmgMwPv4ayKg6X,179449,4,1,Chhkp,"['argentine indie', 'argentine telepop', 'indie cordoba']",Salvapantallas,argentine indie
1360,0.552,0.263,5,-13.458,1,0.182,0.782,2.34e-05,0.127,0.379,81.148,7sJFJlCdeWedanc9oIeCgZ,spotify:track:7sJFJlCdeWedanc9oIeCgZ,176983,4,1,Como Antes,"['argentine indie', 'argentine telepop', 'indie cordoba']",Salvapantallas,argentine indie
1361,0.601,0.566,11,-11.77,1,0.0291,0.179,0.0171,0.119,0.616,141.77,53GqL10npzKnQiRyAaa4L0,spotify:track:53GqL10npzKnQiRyAaa4L0,199112,4,1,Otra Historia,"['argentine indie', 'argentine telepop', 'indie cordoba']",Salvapantallas,argentine indie
1362,0.902,0.451,0,-9.374,1,0.128,0.239,2.12e-05,0.0802,0.55,94.01,4OCOtiHbyQ9WQWlhTQeDo2,spotify:track:4OCOtiHbyQ9WQWlhTQeDo2,185586,4,1,Porfa,"['argentine indie', 'argentine telepop', 'indie cordoba']",Salvapantallas,argentine indie
1363,0.789,0.468,11,-9.281,1,0.0442,0.218,0.556,0.0795,0.737,154.987,47FFs9FC5psqTqiom9Dx0H,spotify:track:47FFs9FC5psqTqiom9Dx0H,236263,4,1,Quilombo,"['argentine indie', 'r&b argentino']",CELLI,argentine indie
1364,0.763,0.651,9,-7.073,1,0.153,0.31,0.00538,0.0808,0.92,174.02,2cVdh3rokoC3cIhAd8Z0Sx,spotify:track:2cVdh3rokoC3cIhAd8Z0Sx,141053,4,1,El Sur,"['argentine indie', 'r&b argentino']",CELLI,argentine indie
1365,0.868,0.447,10,-7.257,1,0.034,0.687,0.256,0.103,0.736,107.986,40oNq4WRHz3ldHbqcliGPe,spotify:track:40oNq4WRHz3ldHbqcliGPe,195112,4,1,Reset,"['argentine indie', 'r&b argentino']",CELLI,argentine indie
1366,0.538,0.469,2,-6.827,1,0.0932,0.786,0.641,0.0861,0.413,90.936,2Cj4SYE8vLPsF2XAMi0x2f,spotify:track:2Cj4SYE8vLPsF2XAMi0x2f,180508,4,1,Pasaporte,"['argentine indie', 'r&b argentino']",CELLI,argentine indie
1367,0.774,0.359,9,-9.971,1,0.0388,0.766,0.00598,0.132,0.591,104.969,11J0d0cb0J4Xk4PcRyuJ3k,spotify:track:11J0d0cb0J4Xk4PcRyuJ3k,122456,4,1,Por Amor al Arte,"['argentine indie', 'r&b argentino']",CELLI,argentine indie
1368,0.65,0.571,1,-8.764,0,0.0487,0.456,0.0,0.232,0.742,75.972,1Sr0zBbzovJTg5yxd41CcQ,spotify:track:1Sr0zBbzovJTg5yxd41CcQ,254135,4,1,Ganas,"['argentine indie', 'pop argentino']",Zoe Gotusso,argentine indie
1369,0.563,0.168,0,-11.752,1,0.0396,0.931,0.0101,0.117,0.6,117.406,3uz2tyLRgSzSlhOIXCz0DB,spotify:track:3uz2tyLRgSzSlhOIXCz0DB,86000,4,1,Un Bossa +,"['argentine indie', 'pop argentino']",Zoe Gotusso,argentine indie
1370,0.547,0.496,6,-7.436,1,0.249,0.0495,2.78e-05,0.0923,0.5,159.07,1prdmkn7pO2S0FJChx0fN4,spotify:track:1prdmkn7pO2S0FJChx0fN4,181087,4,2,Monoambiente en Capital,"['argentine indie', 'pop argentino']",Zoe Gotusso,argentine indie
1371,0.409,0.404,0,-7.881,1,0.0443,0.845,5.12e-05,0.112,0.474,173.475,4b0prbjpBFKPfC0P6cFXTo,spotify:track:4b0prbjpBFKPfC0P6cFXTo,204657,4,1,Calefón,"['argentine indie', 'pop argentino']",Zoe Gotusso,argentine indie
1372,0.812,0.389,4,-8.817,1,0.0347,0.693,0.00242,0.0936,0.684,117.95,0GH7oknphO2UXvCdQSEwko,spotify:track:0GH7oknphO2UXvCdQSEwko,173210,4,2,Salvaje,"['argentine indie', 'pop argentino']",Malena Villa,argentine indie
1373,0.819,0.761,8,-5.819,0,0.0444,0.721,0.276,0.315,0.719,117.022,6SryqFcrWrgjgKrUeZQ6NE,spotify:track:6SryqFcrWrgjgKrUeZQ6NE,151839,4,1,No Es Así,"['argentine indie', 'pop argentino']",Malena Villa,argentine indie
1374,0.682,0.674,11,-4.31,0,0.0768,0.145,9.52e-06,0.133,0.642,180.043,0vCKrwPKNlLDjtTCSR77vt,spotify:track:0vCKrwPKNlLDjtTCSR77vt,122500,4,2,Preso,"['argentine indie', 'pop argentino']",Malena Villa,argentine indie
1375,0.722,0.39,3,-7.587,1,0.0273,0.587,2.37e-05,0.107,0.486,74.982,5gVtKWi5x6U74LMJ6YjyHw,spotify:track:5gVtKWi5x6U74LMJ6YjyHw,192070,4,1,Sad Balada,"['argentine indie', 'pop argentino']",Malena Villa,argentine indie
1376,0.792,0.724,3,-5.872,0,0.0442,0.322,0.00146,0.151,0.667,120.005,414ts7HIQUC1e8cQ4OwiCJ,spotify:track:414ts7HIQUC1e8cQ4OwiCJ,177818,4,1,Lindos Problemas,"['argentine indie', 'pop argentino']",Malena Villa,argentine indie
1377,0.633,0.679,5,-4.459,1,0.0469,0.14,0.00423,0.236,0.716,74.994,24Szcoo0QU20Zihy43fgwk,spotify:track:24Szcoo0QU20Zihy43fgwk,151148,4,1,Sabe Mal,"['argentine indie', 'pop argentino']",Malena Villa,argentine indie
1378,0.826,0.417,10,-7.295,0,0.0461,0.705,0.000283,0.152,0.629,116.952,0aaLfC3jo8C2LhI83KHKjl,spotify:track:0aaLfC3jo8C2LhI83KHKjl,160508,4,1,Todo Lo Malo,"['argentine indie', 'pop argentino']",Malena Villa,argentine indie
1379,0.409,0.107,0,-14.708,1,0.0294,0.916,0.0939,0.108,0.0411,65.118,7AnitelwWy0uAPGucyIKCv,spotify:track:7AnitelwWy0uAPGucyIKCv,159237,4,1,Salida,"['argentine indie', 'pop argentino']",Malena Villa,argentine indie
1380,0.778,0.813,5,-6.486,1,0.0304,0.371,8.16e-05,0.148,0.962,140.031,3XmpHN0jwCV1unk8ygs1Ku,spotify:track:3XmpHN0jwCV1unk8ygs1Ku,238533,4,1,Que Bonito,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera']",Banda XXI,argentine rock
1381,0.698,0.829,2,-6.167,1,0.0358,0.195,0.0,0.308,0.933,141.931,03wQrSM0nV1WyPIgWvapG4,spotify:track:03wQrSM0nV1WyPIgWvapG4,174869,4,1,Cuando Me Enamoro,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera']",Banda XXI,argentine rock
1382,0.771,0.743,1,-4.375,0,0.0559,0.354,2.74e-06,0.0992,0.864,146.983,5CAuruLxnq8wesZuN9FiL5,spotify:track:5CAuruLxnq8wesZuN9FiL5,232020,4,1,Eso Duele,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera']",Banda XXI,argentine rock
1383,0.736,0.73,2,-5.534,1,0.0537,0.614,0.0,0.278,0.888,150.113,1cJNFxiyjh8Ooqg5U4752G,spotify:track:1cJNFxiyjh8Ooqg5U4752G,277173,4,1,Olvídala,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera']",Banda XXI,argentine rock
1384,0.386,0.841,5,-5.005,1,0.0597,0.432,0.0223,0.338,0.752,193.594,6QYVimVd0cnD3LsdIGnV7j,spotify:track:6QYVimVd0cnD3LsdIGnV7j,224320,4,1,Mi Primavera,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera']",Banda XXI,argentine rock
1385,0.678,0.963,2,-4.736,1,0.0396,0.196,0.0,0.16,0.959,138.018,1YyQ6i603y0FFQGmBNNPBn,spotify:track:1YyQ6i603y0FFQGmBNNPBn,186990,4,1,Te Pido Perdon,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera']",Banda XXI,argentine rock
1386,0.703,0.805,2,-1.389,1,0.0338,0.638,0.0,0.346,0.832,96.074,5W3pP5b8ud9EFStKnuDijO,spotify:track:5W3pP5b8ud9EFStKnuDijO,227605,4,1,Ese Loco Que Te Mira,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera']",Banda XXI,argentine rock
1387,0.644,0.747,10,-6.468,0,0.0404,0.302,0.0,0.113,0.823,88.021,61wA9iGOGk1OmJUMcXDHMX,spotify:track:61wA9iGOGk1OmJUMcXDHMX,234110,4,1,Amame,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera']",Banda XXI,argentine rock
1388,0.653,0.858,9,-5.499,0,0.0619,0.161,0.0,0.0864,0.929,143.899,1yu5VfKVwFmPW5WECt17Nd,spotify:track:1yu5VfKVwFmPW5WECt17Nd,184375,4,2,Amor Secreto,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera']",Banda XXI,argentine rock
1389,0.684,0.945,0,-3.796,0,0.0531,0.268,0.0,0.257,0.818,76.491,6WL9Q4fs165ZuoOdjxjIes,spotify:track:6WL9Q4fs165ZuoOdjxjIes,204767,4,2,No Quiero Herirte,"['cuarteto', 'cumbia pop']",La K'onga,cuarteto
1390,0.482,0.852,2,-6.872,1,0.0493,0.148,5.01e-05,0.689,0.717,145.744,7oquPzYxJJJFm0HEKf2813,spotify:track:7oquPzYxJJJFm0HEKf2813,181381,4,1,Hasta el sol de hoy - En Vivo,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera']",Banda XXI,argentine rock
1391,0.768,0.769,8,-5.273,1,0.0489,0.444,0.0,0.107,0.856,131.774,1cfmtZQ73ZW3YxOY1qF9eW,spotify:track:1cfmtZQ73ZW3YxOY1qF9eW,255480,4,1,Quiero saber de ti,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera']",Banda XXI,argentine rock
1392,0.509,0.696,5,-5.496,1,0.0377,0.217,0.0,0.189,0.794,199.924,4AfClEZlpvnhV85Re3k0Wv,spotify:track:4AfClEZlpvnhV85Re3k0Wv,176301,4,1,Tu Falta de Querer,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera']",Banda XXI,argentine rock
1393,0.776,0.706,0,-5.198,1,0.0352,0.666,3.61e-06,0.0843,0.506,138.029,1elOHFBF5oDrGnAziDTKvA,spotify:track:1elOHFBF5oDrGnAziDTKvA,278787,4,1,Y Te Amo Solo,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera']",Banda XXI,argentine rock
1394,0.713,0.862,11,-5.156,0,0.0311,0.186,0.0,0.553,0.957,140.023,4oUoEp6X43iHgKDBQoCU1K,spotify:track:4oUoEp6X43iHgKDBQoCU1K,188840,4,1,Amor y Fiesta,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera']",Banda XXI,argentine rock
1395,0.54,0.844,2,-5.745,0,0.0418,0.136,0.0,0.0599,0.752,156.025,4s10Ai58ohrHXj9Y8eig1B,spotify:track:4s10Ai58ohrHXj9Y8eig1B,216213,4,1,Amor De Adolescentes,['cuarteto'],Walter Olmos,cuarteto
1396,0.487,0.884,2,-6.84,0,0.0575,0.1,0.0,0.13,0.642,156.923,5BYazTPEdUGk2pMnP0meBa,spotify:track:5BYazTPEdUGk2pMnP0meBa,262840,4,1,Por Lo Que Yo Te Quiero,['cuarteto'],Walter Olmos,cuarteto
1397,0.586,0.835,0,-6.166,1,0.0416,0.184,0.0,0.288,0.922,156.961,3pPy2vBlazzlsPbcBBVnBA,spotify:track:3pPy2vBlazzlsPbcBBVnBA,234933,4,1,Adicto A Ti,['cuarteto'],Walter Olmos,cuarteto
1398,0.458,0.89,5,-6.233,0,0.0526,0.0926,0.0,0.495,0.521,160.009,1WlnouEWuntmIopnf4OJRu,spotify:track:1WlnouEWuntmIopnf4OJRu,276267,4,1,La Mano De Dios,['cuarteto'],Walter Olmos,cuarteto
1399,0.613,0.848,7,-3.076,0,0.0469,0.425,0.0,0.114,0.857,145.822,2j328dVCtFKfTwzt8FdtiB,spotify:track:2j328dVCtFKfTwzt8FdtiB,169747,4,1,Ay Corazón,['cuarteto'],Walter Olmos,cuarteto
1400,0.458,0.948,2,-3.995,1,0.24,0.196,0.0,0.378,0.785,171.232,4bokw2QpVq8RYVVZX6Qc2R,spotify:track:4bokw2QpVq8RYVVZX6Qc2R,179653,4,1,"Changa, Changa",['cuarteto'],Walter Olmos,cuarteto
1401,0.466,0.932,9,-3.938,1,0.158,0.0467,0.0,0.277,0.759,167.444,4kPCnBcyUhabIqBvRY78gE,spotify:track:4kPCnBcyUhabIqBvRY78gE,185187,4,1,Enamorado De Ti,['cuarteto'],Walter Olmos,cuarteto
1402,0.554,0.852,7,-6.326,0,0.0385,0.106,0.0,0.215,0.896,156.181,6dYhO0raQYqQyoG981cpjE,spotify:track:6dYhO0raQYqQyoG981cpjE,207520,4,1,Extrañándote,['cuarteto'],Walter Olmos,cuarteto
1403,0.613,0.879,4,-6.324,0,0.0486,0.172,0.0,0.118,0.923,157.047,2AEzK977Kfxgntt3kc4Tz7,spotify:track:2AEzK977Kfxgntt3kc4Tz7,230080,4,1,Amor Fugitivo,['cuarteto'],Walter Olmos,cuarteto
1404,0.531,0.905,0,-5.684,1,0.0636,0.0985,0.0,0.217,0.818,160.074,1kGobDfWVzGknfrceCygwR,spotify:track:1kGobDfWVzGknfrceCygwR,302173,4,1,Yerba Mala,['cuarteto'],Walter Olmos,cuarteto
1405,0.572,0.796,7,-7.12,0,0.0346,0.0994,0.0,0.49,0.588,143.931,1K7CkVcUzCmlZWSO89KB6p,spotify:track:1K7CkVcUzCmlZWSO89KB6p,245147,4,1,Chico De La Calle,['cuarteto'],Walter Olmos,cuarteto
1406,0.42,0.945,9,-4.444,0,0.151,0.085,0.0,0.376,0.715,164.304,3MLJw91OkV2JwxYWB3SauE,spotify:track:3MLJw91OkV2JwxYWB3SauE,198893,4,1,Flor De Piel,['cuarteto'],Walter Olmos,cuarteto
1407,0.681,0.911,0,-3.132,1,0.111,0.31,0.0,0.286,0.852,151.869,0f8IiOGZCucSH9QvnYKyMm,spotify:track:0f8IiOGZCucSH9QvnYKyMm,287507,4,1,No Te Das Cuenta,['cuarteto'],Walter Olmos,cuarteto
1408,0.59,0.834,5,-3.561,0,0.0398,0.236,0.0,0.764,0.745,147.885,7bSf7zl1oBEpLBZISzUJfu,spotify:track:7bSf7zl1oBEpLBZISzUJfu,283907,4,1,Para Siempre Vivo,['cuarteto'],Walter Olmos,cuarteto
1409,0.67,0.857,8,-3.151,0,0.0388,0.388,0.0,0.184,0.768,148.986,6E9SAUVgcqS8vuoJjVV2LL,spotify:track:6E9SAUVgcqS8vuoJjVV2LL,215307,4,1,Para Volver,['cuarteto'],Walter Olmos,cuarteto
1410,0.592,0.825,2,-2.25,0,0.0509,0.186,0.0,0.227,0.946,145.743,0oooiwmobTzz0gzJp9ukrB,spotify:track:0oooiwmobTzz0gzJp9ukrB,136080,4,1,Por Qué Te Vas,['cuarteto'],Walter Olmos,cuarteto
1411,0.471,0.949,7,-4.189,0,0.176,0.135,0.0,0.354,0.727,166.48,6zzEdxdNwg1Q2uciLSjrZw,spotify:track:6zzEdxdNwg1Q2uciLSjrZw,209747,4,1,Que Vuelva,['cuarteto'],Walter Olmos,cuarteto
1412,0.498,0.913,2,-5.412,1,0.146,0.0538,0.0,0.381,0.717,165.851,6XFNigQY3pkh0XnwmKwCIB,spotify:track:6XFNigQY3pkh0XnwmKwCIB,181653,4,1,Solo Contigo,['cuarteto'],Walter Olmos,cuarteto
1413,0.511,0.786,0,-6.452,0,0.0334,0.0451,0.0,0.793,0.758,146.937,78mY9DNq6WvzjYAchYXfkz,spotify:track:78mY9DNq6WvzjYAchYXfkz,234440,4,1,Un Angel En El Cielo,['cuarteto'],Walter Olmos,cuarteto
1414,0.491,0.855,0,-4.9,0,0.0403,0.0971,0.0,0.391,0.847,162.881,0SMjGAyMcvxiTokLeKqyn2,spotify:track:0SMjGAyMcvxiTokLeKqyn2,245533,4,1,Ya Me Voy,['cuarteto'],Walter Olmos,cuarteto
1415,0.613,0.683,6,-3.13,0,0.0304,0.607,0.0,0.189,0.684,85.031,2IuLxgL5dd02AeF5FSygjQ,spotify:track:2IuLxgL5dd02AeF5FSygjQ,211213,4,1,Llorarás Más De Diez Veces,"['argentine rock', 'cumbia santafesina', 'cumbia villera']",Leo Mattioli,argentine rock
1416,0.562,0.756,11,-4.541,0,0.0487,0.217,0.0,0.15,0.841,87.771,6KzeUBu1BE8q24CblG6oku,spotify:track:6KzeUBu1BE8q24CblG6oku,212400,4,1,Tramposa Y Mentirosa,"['argentine rock', 'cumbia santafesina', 'cumbia villera']",Leo Mattioli,argentine rock
1417,0.519,0.79,7,-4.342,1,0.0503,0.23,3.97e-05,0.212,0.868,97.512,2ZixSR7OKIpdPUk4dwOekn,spotify:track:2ZixSR7OKIpdPUk4dwOekn,1330157,4,21,Hitazos: Amores Como el Nuestro / Que Fue / Algún día / Tu Amor Me Quema / Arrepiéntete / Tarjetita de Invitación / Empujaito / Si Tu Te Vas / El Aguacero / Tu Juguete / Mujer Que Mal Me Pagas...,"['chamame', 'cumbia villera']",Daniel Cardozo,cumbia villera
1418,0.317,0.904,6,-5.686,0,0.164,0.506,5.29e-05,0.551,0.648,173.041,43DJZnMU894sjYBDx6HHO8,spotify:track:43DJZnMU894sjYBDx6HHO8,97467,4,1,Conmigo Te Gustó,"['argentine rock', 'cumbia santafesina', 'cumbia villera']",Leo Mattioli,argentine rock
1419,0.434,0.632,0,-3.943,1,0.0543,0.287,1.07e-06,0.0947,0.823,167.895,3fVHEO7HrlEtf72AyNdN5N,spotify:track:3fVHEO7HrlEtf72AyNdN5N,111920,4,1,Si Te Agarran Las Ganas,"['argentine rock', 'cumbia santafesina', 'cumbia villera']",Leo Mattioli,argentine rock
1420,0.688,0.856,0,-2.804,1,0.0375,0.436,0.0,0.285,0.85,92.986,6xXaikT6ok8RahSgnrJOqu,spotify:track:6xXaikT6ok8RahSgnrJOqu,199667,4,1,Después De Ti,"['argentine rock', 'cumbia santafesina', 'cumbia villera']",Leo Mattioli,argentine rock
1421,0.445,0.767,2,-2.82,1,0.078,0.346,0.0,0.0674,0.706,177.817,0oONA6yBr4XfW8iloofFSg,spotify:track:0oONA6yBr4XfW8iloofFSg,235933,4,1,Tan Solo Amantes,"['argentine rock', 'cumbia santafesina', 'cumbia villera']",Leo Mattioli,argentine rock
1422,0.691,0.789,10,-3.866,1,0.0548,0.327,0.0,0.14,0.659,87.052,2DHJHxgnQZwkcmwvANdiui,spotify:track:2DHJHxgnQZwkcmwvANdiui,209133,4,1,Yo Que Te Amé,"['argentine rock', 'cumbia santafesina', 'cumbia villera']",Leo Mattioli,argentine rock
1423,0.576,0.809,9,-2.926,0,0.0412,0.336,0.0,0.54,0.966,176.378,2hb66gcacEdXf1gyrwBBa5,spotify:track:2hb66gcacEdXf1gyrwBBa5,80880,4,1,Quédate Tranquila,"['argentine rock', 'cumbia santafesina', 'cumbia villera']",Leo Mattioli,argentine rock
1424,0.661,0.833,10,-3.673,0,0.0563,0.292,0.0,0.0651,0.822,85.99,0j5LSmUUUqyo2xBOUvpoQn,spotify:track:0j5LSmUUUqyo2xBOUvpoQn,240587,4,1,Con El No Soportas,"['argentine rock', 'cumbia santafesina', 'cumbia villera']",Leo Mattioli,argentine rock
